dist_road,dist_market,dist_border,dist_popcenter,dist_admhq,age,sex,denomination,total_cons_ann,nom_totcons_aeq,walls_material,roof_material,floor_material
41.4,215.7,375.3,65.1,0.3,18-30,Female,urban,74886.796875,13277.80078125,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,74886.796875,13277.80078125,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,74886.796875,13277.80078125,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,18-30,Male,urban,74886.796875,13277.80078125,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,31-50,Male,urban,110026.796875,18307.2890625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,18-30,Female,urban,110026.796875,18307.2890625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,110026.796875,18307.2890625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,110026.796875,18307.2890625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,110026.796875,18307.2890625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,110026.796875,18307.2890625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,110026.796875,18307.2890625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,110026.796875,18307.2890625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,51-65,Female,urban,49258.3984375,11195.08984375,Wood and mud,Thatch,Mud
41.4,215.7,375.3,65.1,0.3,18-30,Male,urban,49258.3984375,11195.08984375,Wood and mud,Thatch,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,49258.3984375,11195.08984375,Wood and mud,Thatch,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,49258.3984375,11195.08984375,Wood and mud,Thatch,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,49258.3984375,11195.08984375,Wood and mud,Thatch,Mud
41.4,215.7,375.3,65.1,0.3,31-50,Male,urban,129647.796875,48376.04296875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,31-50,Female,urban,129647.796875,48376.04296875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,129647.796875,48376.04296875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,129647.796875,48376.04296875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,129647.796875,48376.04296875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,65+,Female,urban,84287.203125,36968.0703125,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,84287.203125,36968.0703125,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,84287.203125,36968.0703125,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,31-50,Male,urban,151176.15625,20264.900390625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,31-50,Female,urban,151176.15625,20264.900390625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,151176.15625,20264.900390625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,151176.15625,20264.900390625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,151176.15625,20264.900390625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,151176.15625,20264.900390625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,151176.15625,20264.900390625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,151176.15625,20264.900390625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,151176.15625,20264.900390625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,31-50,Female,urban,68966.0,13848.5947265625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,31-50,Male,urban,68966.0,13848.5947265625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,68966.0,13848.5947265625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,68966.0,13848.5947265625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,68966.0,13848.5947265625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,68966.0,13848.5947265625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,18-30,Male,urban,68966.0,13848.5947265625,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,31-50,Male,urban,122190.0,22669.759765625,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
41.4,215.7,375.3,65.1,0.3,18-30,Female,urban,122190.0,22669.759765625,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
41.4,215.7,375.3,65.1,0.3,31-50,Male,urban,122190.0,22669.759765625,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,122190.0,22669.759765625,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,122190.0,22669.759765625,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
41.4,215.7,375.3,65.1,0.3,18-30,Female,urban,122190.0,22669.759765625,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,122190.0,22669.759765625,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
41.4,215.7,375.3,65.1,0.3,31-50,Male,urban,136959.703125,19537.76171875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,18-30,Female,urban,136959.703125,19537.76171875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,136959.703125,19537.76171875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,136959.703125,19537.76171875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,136959.703125,19537.76171875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,136959.703125,19537.76171875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,18-30,Male,urban,136959.703125,19537.76171875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,18-30,Male,urban,136959.703125,19537.76171875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,136959.703125,19537.76171875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,136959.703125,19537.76171875,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,18-30,Male,urban,138999.3125,40524.58203125,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,18-30,Female,urban,138999.3125,40524.58203125,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,138999.3125,40524.58203125,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,18-30,Male,urban,138999.3125,40524.58203125,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Male,urban,138999.3125,40524.58203125,Wood and mud,Corrugated iron sheet,Mud
41.4,215.7,375.3,65.1,0.3,0-17,Female,urban,138999.3125,40524.58203125,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,31-50,Female,rural,89782.6640625,16090.0830078125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,89782.6640625,16090.0830078125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,89782.6640625,16090.0830078125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,89782.6640625,16090.0830078125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,89782.6640625,16090.0830078125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,89782.6640625,16090.0830078125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,89782.6640625,16090.0830078125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,89782.6640625,16090.0830078125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,18-30,Male,rural,120856.0,32142.552734375,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,18-30,Female,rural,120856.0,32142.552734375,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,120856.0,32142.552734375,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,120856.0,32142.552734375,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,65+,Male,rural,120856.0,32142.552734375,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,51-65,Male,rural,64894.6640625,14107.5361328125,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,31-50,Female,rural,64894.6640625,14107.5361328125,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,18-30,Male,rural,64894.6640625,14107.5361328125,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,64894.6640625,14107.5361328125,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,64894.6640625,14107.5361328125,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,64894.6640625,14107.5361328125,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,64894.6640625,14107.5361328125,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,64894.6640625,14107.5361328125,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,64894.6640625,14107.5361328125,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,31-50,Female,rural,130652.0,21106.947265625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,130652.0,21106.947265625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,130652.0,21106.947265625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,130652.0,21106.947265625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,130652.0,21106.947265625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,130652.0,21106.947265625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,130652.0,21106.947265625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,31-50,Male,rural,130652.0,21106.947265625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,51-65,Male,rural,172863.328125,24908.259765625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,31-50,Female,rural,172863.328125,24908.259765625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,172863.328125,24908.259765625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,172863.328125,24908.259765625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,172863.328125,24908.259765625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,172863.328125,24908.259765625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,172863.328125,24908.259765625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,172863.328125,24908.259765625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,172863.328125,24908.259765625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,51-65,Female,rural,149352.0,40806.55859375,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,18-30,Male,rural,149352.0,40806.55859375,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,31-50,Male,rural,149352.0,40806.55859375,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,31-50,Male,rural,149352.0,40806.55859375,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,18-30,Male,rural,149352.0,40806.55859375,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,18-30,Male,rural,149352.0,40806.55859375,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,149352.0,40806.55859375,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,149352.0,40806.55859375,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,18-30,Male,rural,105037.328125,29015.837890625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,18-30,Female,rural,105037.328125,29015.837890625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,105037.328125,29015.837890625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,105037.328125,29015.837890625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,105037.328125,29015.837890625,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,51-65,Male,rural,122850.0,20040.783203125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,31-50,Female,rural,122850.0,20040.783203125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,122850.0,20040.783203125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,122850.0,20040.783203125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,122850.0,20040.783203125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,122850.0,20040.783203125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,122850.0,20040.783203125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,122850.0,20040.783203125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,51-65,Male,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,51-65,Female,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,18-30,Male,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,31-50,Male,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,18-30,Female,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,18-30,Female,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,18-30,Female,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,139228.65625,15573.67578125,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,31-50,Male,rural,154046.0,31373.931640625,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,18-30,Female,rural,154046.0,31373.931640625,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,154046.0,31373.931640625,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,154046.0,31373.931640625,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,154046.0,31373.931640625,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,154046.0,31373.931640625,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,154046.0,31373.931640625,Wood and thatch/Wood only,Plastic/Shera,Mud
65.4,261.6,368.4,127.4,0.4,31-50,Male,rural,148851.328125,25977.544921875,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,31-50,Female,rural,148851.328125,25977.544921875,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,148851.328125,25977.544921875,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,148851.328125,25977.544921875,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,148851.328125,25977.544921875,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,148851.328125,25977.544921875,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Female,rural,148851.328125,25977.544921875,Wood and mud,Corrugated iron sheet,Mud
65.4,261.6,368.4,127.4,0.4,0-17,Male,rural,148851.328125,25977.544921875,Wood and mud,Corrugated iron sheet,Mud
27.1,190.5,258.4,141.1,0.2,31-50,Male,rural,225940.0,41533.0859375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,31-50,Female,rural,225940.0,41533.0859375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Male,rural,225940.0,41533.0859375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,225940.0,41533.0859375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,225940.0,41533.0859375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,225940.0,41533.0859375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,31-50,Male,rural,77068.0,17515.455078125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,77068.0,17515.455078125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Male,rural,77068.0,17515.455078125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Male,rural,77068.0,17515.455078125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Male,rural,77068.0,17515.455078125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,31-50,Male,rural,82510.0,11302.7392578125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,31-50,Female,rural,82510.0,11302.7392578125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,18-30,Male,rural,82510.0,11302.7392578125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,18-30,Female,rural,82510.0,11302.7392578125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,18-30,Female,rural,82510.0,11302.7392578125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,18-30,Male,rural,82510.0,11302.7392578125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,82510.0,11302.7392578125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,82510.0,11302.7392578125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,31-50,Male,rural,104890.0,24507.0078125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,18-30,Female,rural,104890.0,24507.0078125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,104890.0,24507.0078125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,104890.0,24507.0078125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,104890.0,24507.0078125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Male,rural,104890.0,24507.0078125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Male,rural,104890.0,24507.0078125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Male,rural,104890.0,24507.0078125,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,31-50,Male,rural,132250.0,18470.669921875,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,31-50,Female,rural,132250.0,18470.669921875,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,18-30,Female,rural,132250.0,18470.669921875,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Male,rural,132250.0,18470.669921875,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,132250.0,18470.669921875,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Male,rural,132250.0,18470.669921875,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Male,rural,132250.0,18470.669921875,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,132250.0,18470.669921875,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,31-50,Male,rural,90253.3359375,14510.18359375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,31-50,Female,rural,90253.3359375,14510.18359375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,90253.3359375,14510.18359375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,90253.3359375,14510.18359375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Male,rural,90253.3359375,14510.18359375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,90253.3359375,14510.18359375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Male,rural,90253.3359375,14510.18359375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,18-30,Male,rural,82150.0,19842.99609375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,82150.0,19842.99609375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Male,rural,82150.0,19842.99609375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,82150.0,19842.99609375,Wood and mud,Plastic/Shera,Mud
27.1,190.5,258.4,141.1,0.2,0-17,Female,rural,82150.0,19842.99609375,Wood and mud,Plastic/Shera,Mud
